Mod:Item:MetaData, Localized Name
tconstruct:sharpening_kit:0, 仙人掌 磨制工具
tconstruct:sharpening_kit:0, 骨头 磨制工具
tconstruct:sharpening_kit:0, 黑曜石 磨制工具
tconstruct:sharpening_kit:0, 海晶石 磨制工具
tconstruct:sharpening_kit:0, 末地石 磨制工具
tconstruct:sharpening_kit:0, 纸 磨制工具
tconstruct:sharpening_kit:0, 海绵 磨制工具
tconstruct:sharpening_kit:0, 烈焰木 磨制工具
tconstruct:sharpening_kit:0, 铁 磨制工具
tconstruct:sharpening_kit:0, 生铁 磨制工具
tconstruct:sharpening_kit:0, 骑士史莱姆 磨制工具
tconstruct:sharpening_kit:0, 史莱姆 磨制工具
tconstruct:sharpening_kit:0, 史莱姆 磨制工具
tconstruct:sharpening_kit:0, 熔岩史莱姆 磨制工具
tconstruct:sharpening_kit:0, 地狱岩 磨制工具
tconstruct:sharpening_kit:0, 钴 磨制工具
tconstruct:sharpening_kit:0, 阿迪特 磨制工具
tconstruct:sharpening_kit:0, 玛玉灵 磨制工具
tconstruct:sharpening_kit:0, 铜 磨制工具
tconstruct:sharpening_kit:0, 青铜 磨制工具
tconstruct:sharpening_kit:0, 铅 磨制工具
tconstruct:sharpening_kit:0, 银 磨制工具
tconstruct:sharpening_kit:0, 琥珀金 磨制工具
tconstruct:sharpening_kit:0, 钢 磨制工具
tconstruct:pick_head:0, 木 镐头
tconstruct:pick_head:0, 圆石 镐头
tconstruct:pick_head:0, 燧石 镐头
tconstruct:pick_head:0, 仙人掌 镐头
tconstruct:pick_head:0, 骨头 镐头
tconstruct:pick_head:0, 黑曜石 镐头
tconstruct:pick_head:0, 海晶石 镐头
tconstruct:pick_head:0, 末地石 镐头
tconstruct:pick_head:0, 纸 镐头
tconstruct:pick_head:0, 海绵 镐头
tconstruct:pick_head:0, 烈焰木 镐头
tconstruct:pick_head:0, 铁 镐头
tconstruct:pick_head:0, 生铁 镐头
tconstruct:pick_head:0, 骑士史莱姆 镐头
tconstruct:pick_head:0, 史莱姆 镐头
tconstruct:pick_head:0, 史莱姆 镐头
tconstruct:pick_head:0, 熔岩史莱姆 镐头
tconstruct:pick_head:0, 地狱岩 镐头
tconstruct:pick_head:0, 钴 镐头
tconstruct:pick_head:0, 阿迪特 镐头
tconstruct:pick_head:0, 玛玉灵 镐头
tconstruct:pick_head:0, 铜 镐头
tconstruct:pick_head:0, 青铜 镐头
tconstruct:pick_head:0, 铅 镐头
tconstruct:pick_head:0, 银 镐头
tconstruct:pick_head:0, 琥珀金 镐头
tconstruct:pick_head:0, 钢 镐头
tconstruct:shovel_head:0, 木 锹头
tconstruct:shovel_head:0, 圆石 锹头
tconstruct:shovel_head:0, 燧石 锹头
tconstruct:shovel_head:0, 仙人掌 锹头
tconstruct:shovel_head:0, 骨头 锹头
tconstruct:shovel_head:0, 黑曜石 锹头
tconstruct:shovel_head:0, 海晶石 锹头
tconstruct:shovel_head:0, 末地石 锹头
tconstruct:shovel_head:0, 纸 锹头
tconstruct:shovel_head:0, 海绵 锹头
tconstruct:shovel_head:0, 烈焰木 锹头
tconstruct:shovel_head:0, 铁 锹头
tconstruct:shovel_head:0, 生铁 锹头
tconstruct:shovel_head:0, 骑士史莱姆 锹头
tconstruct:shovel_head:0, 史莱姆 锹头
tconstruct:shovel_head:0, 史莱姆 锹头
tconstruct:shovel_head:0, 熔岩史莱姆 锹头
tconstruct:shovel_head:0, 地狱岩 锹头
tconstruct:shovel_head:0, 钴 锹头
tconstruct:shovel_head:0, 阿迪特 锹头
tconstruct:shovel_head:0, 玛玉灵 锹头
tconstruct:shovel_head:0, 铜 锹头
tconstruct:shovel_head:0, 青铜 锹头
tconstruct:shovel_head:0, 铅 锹头
tconstruct:shovel_head:0, 银 锹头
tconstruct:shovel_head:0, 琥珀金 锹头
tconstruct:shovel_head:0, 钢 锹头
tconstruct:axe_head:0, 木 斧刃
tconstruct:axe_head:0, 圆石 斧刃
tconstruct:axe_head:0, 燧石 斧刃
tconstruct:axe_head:0, 仙人掌 斧刃
tconstruct:axe_head:0, 骨头 斧刃
tconstruct:axe_head:0, 黑曜石 斧刃
tconstruct:axe_head:0, 海晶石 斧刃
tconstruct:axe_head:0, 末地石 斧刃
tconstruct:axe_head:0, 纸 斧刃
tconstruct:axe_head:0, 海绵 斧刃
tconstruct:axe_head:0, 烈焰木 斧刃
tconstruct:axe_head:0, 铁 斧刃
tconstruct:axe_head:0, 生铁 斧刃
tconstruct:axe_head:0, 骑士史莱姆 斧刃
tconstruct:axe_head:0, 史莱姆 斧刃
tconstruct:axe_head:0, 史莱姆 斧刃
tconstruct:axe_head:0, 熔岩史莱姆 斧刃
tconstruct:axe_head:0, 地狱岩 斧刃
tconstruct:axe_head:0, 钴 斧刃
tconstruct:axe_head:0, 阿迪特 斧刃
tconstruct:axe_head:0, 玛玉灵 斧刃
tconstruct:axe_head:0, 铜 斧刃
tconstruct:axe_head:0, 青铜 斧刃
tconstruct:axe_head:0, 铅 斧刃
tconstruct:axe_head:0, 银 斧刃
tconstruct:axe_head:0, 琥珀金 斧刃
tconstruct:axe_head:0, 钢 斧刃
tconstruct:broad_axe_head:0, 木 宽斧刃
tconstruct:broad_axe_head:0, 圆石 宽斧刃
tconstruct:broad_axe_head:0, 燧石 宽斧刃
tconstruct:broad_axe_head:0, 仙人掌 宽斧刃
tconstruct:broad_axe_head:0, 骨头 宽斧刃
tconstruct:broad_axe_head:0, 黑曜石 宽斧刃
tconstruct:broad_axe_head:0, 海晶石 宽斧刃
tconstruct:broad_axe_head:0, 末地石 宽斧刃
tconstruct:broad_axe_head:0, 纸 宽斧刃
tconstruct:broad_axe_head:0, 海绵 宽斧刃
tconstruct:broad_axe_head:0, 烈焰木 宽斧刃
tconstruct:broad_axe_head:0, 铁 宽斧刃
tconstruct:broad_axe_head:0, 生铁 宽斧刃
tconstruct:broad_axe_head:0, 骑士史莱姆 宽斧刃
tconstruct:broad_axe_head:0, 史莱姆 宽斧刃
tconstruct:broad_axe_head:0, 史莱姆 宽斧刃
tconstruct:broad_axe_head:0, 熔岩史莱姆 宽斧刃
tconstruct:broad_axe_head:0, 地狱岩 宽斧刃
tconstruct:broad_axe_head:0, 钴 宽斧刃
tconstruct:broad_axe_head:0, 阿迪特 宽斧刃
tconstruct:broad_axe_head:0, 玛玉灵 宽斧刃
tconstruct:broad_axe_head:0, 铜 宽斧刃
tconstruct:broad_axe_head:0, 青铜 宽斧刃
tconstruct:broad_axe_head:0, 铅 宽斧刃
tconstruct:broad_axe_head:0, 银 宽斧刃
tconstruct:broad_axe_head:0, 琥珀金 宽斧刃
tconstruct:broad_axe_head:0, 钢 宽斧刃
tconstruct:sword_blade:0, 木 剑刃
tconstruct:sword_blade:0, 圆石 剑刃
tconstruct:sword_blade:0, 燧石 剑刃
tconstruct:sword_blade:0, 仙人掌 剑刃
tconstruct:sword_blade:0, 骨头 剑刃
tconstruct:sword_blade:0, 黑曜石 剑刃
tconstruct:sword_blade:0, 海晶石 剑刃
tconstruct:sword_blade:0, 末地石 剑刃
tconstruct:sword_blade:0, 纸 剑刃
tconstruct:sword_blade:0, 海绵 剑刃
tconstruct:sword_blade:0, 烈焰木 剑刃
tconstruct:sword_blade:0, 铁 剑刃
tconstruct:sword_blade:0, 生铁 剑刃
tconstruct:sword_blade:0, 骑士史莱姆 剑刃
tconstruct:sword_blade:0, 史莱姆 剑刃
tconstruct:sword_blade:0, 史莱姆 剑刃
tconstruct:sword_blade:0, 熔岩史莱姆 剑刃
tconstruct:sword_blade:0, 地狱岩 剑刃
tconstruct:sword_blade:0, 钴 剑刃
tconstruct:sword_blade:0, 阿迪特 剑刃
tconstruct:sword_blade:0, 玛玉灵 剑刃
tconstruct:sword_blade:0, 铜 剑刃
tconstruct:sword_blade:0, 青铜 剑刃
tconstruct:sword_blade:0, 铅 剑刃
tconstruct:sword_blade:0, 银 剑刃
tconstruct:sword_blade:0, 琥珀金 剑刃
tconstruct:sword_blade:0, 钢 剑刃
tconstruct:large_sword_blade:0, 木 宽剑刃
tconstruct:large_sword_blade:0, 圆石 宽剑刃
tconstruct:large_sword_blade:0, 燧石 宽剑刃
tconstruct:large_sword_blade:0, 仙人掌 宽剑刃
tconstruct:large_sword_blade:0, 骨头 宽剑刃
tconstruct:large_sword_blade:0, 黑曜石 宽剑刃
tconstruct:large_sword_blade:0, 海晶石 宽剑刃
tconstruct:large_sword_blade:0, 末地石 宽剑刃
tconstruct:large_sword_blade:0, 纸 宽剑刃
tconstruct:large_sword_blade:0, 海绵 宽剑刃
tconstruct:large_sword_blade:0, 烈焰木 宽剑刃
tconstruct:large_sword_blade:0, 铁 宽剑刃
tconstruct:large_sword_blade:0, 生铁 宽剑刃
tconstruct:large_sword_blade:0, 骑士史莱姆 宽剑刃
tconstruct:large_sword_blade:0, 史莱姆 宽剑刃
tconstruct:large_sword_blade:0, 史莱姆 宽剑刃
tconstruct:large_sword_blade:0, 熔岩史莱姆 宽剑刃
tconstruct:large_sword_blade:0, 地狱岩 宽剑刃
tconstruct:large_sword_blade:0, 钴 宽剑刃
tconstruct:large_sword_blade:0, 阿迪特 宽剑刃
tconstruct:large_sword_blade:0, 玛玉灵 宽剑刃
tconstruct:large_sword_blade:0, 铜 宽剑刃
tconstruct:large_sword_blade:0, 青铜 宽剑刃
tconstruct:large_sword_blade:0, 铅 宽剑刃
tconstruct:large_sword_blade:0, 银 宽剑刃
tconstruct:large_sword_blade:0, 琥珀金 宽剑刃
tconstruct:large_sword_blade:0, 钢 宽剑刃
tconstruct:hammer_head:0, 木 锤头
tconstruct:hammer_head:0, 圆石 锤头
tconstruct:hammer_head:0, 燧石 锤头
tconstruct:hammer_head:0, 仙人掌 锤头
tconstruct:hammer_head:0, 骨头 锤头
tconstruct:hammer_head:0, 黑曜石 锤头
tconstruct:hammer_head:0, 海晶石 锤头
tconstruct:hammer_head:0, 末地石 锤头
tconstruct:hammer_head:0, 纸 锤头
tconstruct:hammer_head:0, 海绵 锤头
tconstruct:hammer_head:0, 烈焰木 锤头
tconstruct:hammer_head:0, 铁 锤头
tconstruct:hammer_head:0, 生铁 锤头
tconstruct:hammer_head:0, 骑士史莱姆 锤头
tconstruct:hammer_head:0, 史莱姆 锤头
tconstruct:hammer_head:0, 史莱姆 锤头
tconstruct:hammer_head:0, 熔岩史莱姆 锤头
tconstruct:hammer_head:0, 地狱岩 锤头
tconstruct:hammer_head:0, 钴 锤头
tconstruct:hammer_head:0, 阿迪特 锤头
tconstruct:hammer_head:0, 玛玉灵 锤头
tconstruct:hammer_head:0, 铜 锤头
tconstruct:hammer_head:0, 青铜 锤头
tconstruct:hammer_head:0, 铅 锤头
tconstruct:hammer_head:0, 银 锤头
tconstruct:hammer_head:0, 琥珀金 锤头
tconstruct:hammer_head:0, 钢 锤头
tconstruct:excavator_head:0, 木 开掘铲头
tconstruct:excavator_head:0, 圆石 开掘铲头
tconstruct:excavator_head:0, 燧石 开掘铲头
tconstruct:excavator_head:0, 仙人掌 开掘铲头
tconstruct:excavator_head:0, 骨头 开掘铲头
tconstruct:excavator_head:0, 黑曜石 开掘铲头
tconstruct:excavator_head:0, 海晶石 开掘铲头
tconstruct:excavator_head:0, 末地石 开掘铲头
tconstruct:excavator_head:0, 纸 开掘铲头
tconstruct:excavator_head:0, 海绵 开掘铲头
tconstruct:excavator_head:0, 烈焰木 开掘铲头
tconstruct:excavator_head:0, 铁 开掘铲头
tconstruct:excavator_head:0, 生铁 开掘铲头
tconstruct:excavator_head:0, 骑士史莱姆 开掘铲头
tconstruct:excavator_head:0, 史莱姆 开掘铲头
tconstruct:excavator_head:0, 史莱姆 开掘铲头
tconstruct:excavator_head:0, 熔岩史莱姆 开掘铲头
tconstruct:excavator_head:0, 地狱岩 开掘铲头
tconstruct:excavator_head:0, 钴 开掘铲头
tconstruct:excavator_head:0, 阿迪特 开掘铲头
tconstruct:excavator_head:0, 玛玉灵 开掘铲头
tconstruct:excavator_head:0, 铜 开掘铲头
tconstruct:excavator_head:0, 青铜 开掘铲头
tconstruct:excavator_head:0, 铅 开掘铲头
tconstruct:excavator_head:0, 银 开掘铲头
tconstruct:excavator_head:0, 琥珀金 开掘铲头
tconstruct:excavator_head:0, 钢 开掘铲头
tconstruct:kama_head:0, 木 园艺镰头
tconstruct:kama_head:0, 圆石 园艺镰头
tconstruct:kama_head:0, 燧石 园艺镰头
tconstruct:kama_head:0, 仙人掌 园艺镰头
tconstruct:kama_head:0, 骨头 园艺镰头
tconstruct:kama_head:0, 黑曜石 园艺镰头
tconstruct:kama_head:0, 海晶石 园艺镰头
tconstruct:kama_head:0, 末地石 园艺镰头
tconstruct:kama_head:0, 纸 园艺镰头
tconstruct:kama_head:0, 海绵 园艺镰头
tconstruct:kama_head:0, 烈焰木 园艺镰头
tconstruct:kama_head:0, 铁 园艺镰头
tconstruct:kama_head:0, 生铁 园艺镰头
tconstruct:kama_head:0, 骑士史莱姆 园艺镰头
tconstruct:kama_head:0, 史莱姆 园艺镰头
tconstruct:kama_head:0, 史莱姆 园艺镰头
tconstruct:kama_head:0, 熔岩史莱姆 园艺镰头
tconstruct:kama_head:0, 地狱岩 园艺镰头
tconstruct:kama_head:0, 钴 园艺镰头
tconstruct:kama_head:0, 阿迪特 园艺镰头
tconstruct:kama_head:0, 玛玉灵 园艺镰头
tconstruct:kama_head:0, 铜 园艺镰头
tconstruct:kama_head:0, 青铜 园艺镰头
tconstruct:kama_head:0, 铅 园艺镰头
tconstruct:kama_head:0, 银 园艺镰头
tconstruct:kama_head:0, 琥珀金 园艺镰头
tconstruct:kama_head:0, 钢 园艺镰头
tconstruct:scythe_head:0, 木 镰刀头
tconstruct:scythe_head:0, 圆石 镰刀头
tconstruct:scythe_head:0, 燧石 镰刀头
tconstruct:scythe_head:0, 仙人掌 镰刀头
tconstruct:scythe_head:0, 骨头 镰刀头
tconstruct:scythe_head:0, 黑曜石 镰刀头
tconstruct:scythe_head:0, 海晶石 镰刀头
tconstruct:scythe_head:0, 末地石 镰刀头
tconstruct:scythe_head:0, 纸 镰刀头
tconstruct:scythe_head:0, 海绵 镰刀头
tconstruct:scythe_head:0, 烈焰木 镰刀头
tconstruct:scythe_head:0, 铁 镰刀头
tconstruct:scythe_head:0, 生铁 镰刀头
tconstruct:scythe_head:0, 骑士史莱姆 镰刀头
tconstruct:scythe_head:0, 史莱姆 镰刀头
tconstruct:scythe_head:0, 史莱姆 镰刀头
tconstruct:scythe_head:0, 熔岩史莱姆 镰刀头
tconstruct:scythe_head:0, 地狱岩 镰刀头
tconstruct:scythe_head:0, 钴 镰刀头
tconstruct:scythe_head:0, 阿迪特 镰刀头
tconstruct:scythe_head:0, 玛玉灵 镰刀头
tconstruct:scythe_head:0, 铜 镰刀头
tconstruct:scythe_head:0, 青铜 镰刀头
tconstruct:scythe_head:0, 铅 镰刀头
tconstruct:scythe_head:0, 银 镰刀头
tconstruct:scythe_head:0, 琥珀金 镰刀头
tconstruct:scythe_head:0, 钢 镰刀头
tconstruct:pan_head:0, 木 盘
tconstruct:pan_head:0, 圆石 盘
tconstruct:pan_head:0, 燧石 盘
tconstruct:pan_head:0, 仙人掌 盘
tconstruct:pan_head:0, 骨头 盘
tconstruct:pan_head:0, 黑曜石 盘
tconstruct:pan_head:0, 海晶石 盘
tconstruct:pan_head:0, 末地石 盘
tconstruct:pan_head:0, 纸 盘
tconstruct:pan_head:0, 海绵 盘
tconstruct:pan_head:0, 烈焰木 盘
tconstruct:pan_head:0, 铁 盘
tconstruct:pan_head:0, 生铁 盘
tconstruct:pan_head:0, 骑士史莱姆 盘
tconstruct:pan_head:0, 史莱姆 盘
tconstruct:pan_head:0, 史莱姆 盘
tconstruct:pan_head:0, 熔岩史莱姆 盘
tconstruct:pan_head:0, 地狱岩 盘
tconstruct:pan_head:0, 钴 盘
tconstruct:pan_head:0, 阿迪特 盘
tconstruct:pan_head:0, 玛玉灵 盘
tconstruct:pan_head:0, 铜 盘
tconstruct:pan_head:0, 青铜 盘
tconstruct:pan_head:0, 铅 盘
tconstruct:pan_head:0, 银 盘
tconstruct:pan_head:0, 琥珀金 盘
tconstruct:pan_head:0, 钢 盘
tconstruct:sign_head:0, 木 牌板
tconstruct:sign_head:0, 圆石 牌板
tconstruct:sign_head:0, 燧石 牌板
tconstruct:sign_head:0, 仙人掌 牌板
tconstruct:sign_head:0, 骨头 牌板
tconstruct:sign_head:0, 黑曜石 牌板
tconstruct:sign_head:0, 海晶石 牌板
tconstruct:sign_head:0, 末地石 牌板
tconstruct:sign_head:0, 纸 牌板
tconstruct:sign_head:0, 海绵 牌板
tconstruct:sign_head:0, 烈焰木 牌板
tconstruct:sign_head:0, 铁 牌板
tconstruct:sign_head:0, 生铁 牌板
tconstruct:sign_head:0, 骑士史莱姆 牌板
tconstruct:sign_head:0, 史莱姆 牌板
tconstruct:sign_head:0, 史莱姆 牌板
tconstruct:sign_head:0, 熔岩史莱姆 牌板
tconstruct:sign_head:0, 地狱岩 牌板
tconstruct:sign_head:0, 钴 牌板
tconstruct:sign_head:0, 阿迪特 牌板
tconstruct:sign_head:0, 玛玉灵 牌板
tconstruct:sign_head:0, 铜 牌板
tconstruct:sign_head:0, 青铜 牌板
tconstruct:sign_head:0, 铅 牌板
tconstruct:sign_head:0, 银 牌板
tconstruct:sign_head:0, 琥珀金 牌板
tconstruct:sign_head:0, 钢 牌板
tconstruct:tool_rod:0, 木 手柄
tconstruct:tool_rod:0, 圆石 手柄
tconstruct:tool_rod:0, 燧石 手柄
tconstruct:tool_rod:0, 仙人掌 手柄
tconstruct:tool_rod:0, 骨头 手柄
tconstruct:tool_rod:0, 黑曜石 手柄
tconstruct:tool_rod:0, 海晶石 手柄
tconstruct:tool_rod:0, 末地石 手柄
tconstruct:tool_rod:0, 纸 手柄
tconstruct:tool_rod:0, 海绵 手柄
tconstruct:tool_rod:0, 烈焰木 手柄
tconstruct:tool_rod:0, 铁 手柄
tconstruct:tool_rod:0, 生铁 手柄
tconstruct:tool_rod:0, 骑士史莱姆 手柄
tconstruct:tool_rod:0, 史莱姆 手柄
tconstruct:tool_rod:0, 史莱姆 手柄
tconstruct:tool_rod:0, 熔岩史莱姆 手柄
tconstruct:tool_rod:0, 地狱岩 手柄
tconstruct:tool_rod:0, 钴 手柄
tconstruct:tool_rod:0, 阿迪特 手柄
tconstruct:tool_rod:0, 玛玉灵 手柄
tconstruct:tool_rod:0, 铜 手柄
tconstruct:tool_rod:0, 青铜 手柄
tconstruct:tool_rod:0, 铅 手柄
tconstruct:tool_rod:0, 银 手柄
tconstruct:tool_rod:0, 琥珀金 手柄
tconstruct:tool_rod:0, 钢 手柄
tconstruct:tough_tool_rod:0, 木 坚韧手柄
tconstruct:tough_tool_rod:0, 圆石 坚韧手柄
tconstruct:tough_tool_rod:0, 燧石 坚韧手柄
tconstruct:tough_tool_rod:0, 仙人掌 坚韧手柄
tconstruct:tough_tool_rod:0, 骨头 坚韧手柄
tconstruct:tough_tool_rod:0, 黑曜石 坚韧手柄
tconstruct:tough_tool_rod:0, 海晶石 坚韧手柄
tconstruct:tough_tool_rod:0, 末地石 坚韧手柄
tconstruct:tough_tool_rod:0, 纸 坚韧手柄
tconstruct:tough_tool_rod:0, 海绵 坚韧手柄
tconstruct:tough_tool_rod:0, 烈焰木 坚韧手柄
tconstruct:tough_tool_rod:0, 铁 坚韧手柄
tconstruct:tough_tool_rod:0, 生铁 坚韧手柄
tconstruct:tough_tool_rod:0, 骑士史莱姆 坚韧手柄
tconstruct:tough_tool_rod:0, 史莱姆 坚韧手柄
tconstruct:tough_tool_rod:0, 史莱姆 坚韧手柄
tconstruct:tough_tool_rod:0, 熔岩史莱姆 坚韧手柄
tconstruct:tough_tool_rod:0, 地狱岩 坚韧手柄
tconstruct:tough_tool_rod:0, 钴 坚韧手柄
tconstruct:tough_tool_rod:0, 阿迪特 坚韧手柄
tconstruct:tough_tool_rod:0, 玛玉灵 坚韧手柄
tconstruct:tough_tool_rod:0, 铜 坚韧手柄
tconstruct:tough_tool_rod:0, 青铜 坚韧手柄
